,PC1,PC2,PC3,sample_id,Super_Population,Population,Population_Description
23,-45590.97505663222,-697.4624854297841,167.9814734356822,HG00121,EUR,GBR,British in England and Scotland
24,-46764.43184382279,8618.034804041534,817.3993894245887,HG00122,EUR,GBR,British in England and Scotland
25,-45334.100171931634,12484.417296544716,-21005.00138420063,HG00123,EUR,GBR,British in England and Scotland
26,-54185.5795653446,12308.79688186902,4439.7332210555205,HG00125,EUR,GBR,British in England and Scotland
27,-69025.8760793674,4742.711796641671,-3577.055095222189,HG00126,EUR,GBR,British in England and Scotland
28,-49761.61251926438,2983.28249991247,2043.1635197897194,HG00127,EUR,GBR,British in England and Scotland
29,-49699.58310358169,-86.98107026653204,-18724.426749022292,HG00128,EUR,GBR,British in England and Scotland
30,-43203.759098034185,7396.420905138962,15955.963961147701,HG00129,EUR,GBR,British in England and Scotland
31,-41715.578748932676,11715.112111623159,687.0047219574227,HG00130,EUR,GBR,British in England and Scotland
32,-60674.194249440836,12571.092795774754,-14079.26191505132,HG00131,EUR,GBR,British in England and Scotland
33,-73820.98729949206,2763.067725200335,3391.0282624454767,HG00132,EUR,GBR,British in England and Scotland
34,-40833.268446763555,3439.0856777784966,15458.214397454218,HG00133,EUR,GBR,British in England and Scotland
35,-45750.86738482773,11628.531028712778,3077.655312672798,HG00136,EUR,GBR,British in England and Scotland
36,-40005.23317452297,12413.27057240523,-9528.532488495337,HG00137,EUR,GBR,British in England and Scotland
37,-61599.837952903225,1794.1138930020925,-7975.241209776891,HG00138,EUR,GBR,British in England and Scotland
38,-46426.31149733844,11374.537323756082,12819.641798764973,HG00139,EUR,GBR,British in England and Scotland
39,-53034.28650196945,4009.997051686247,-7489.289804778224,HG00140,EUR,GBR,British in England and Scotland
40,-49893.68074047775,9103.437325277688,-8404.279640295805,HG00141,EUR,GBR,British in England and Scotland
41,-55405.25594617393,2914.3098270825594,-6041.857359973014,HG00142,EUR,GBR,British in England and Scotland
42,-27797.163551660826,4436.105980813601,-13327.112024714774,HG00143,EUR,GBR,British in England and Scotland
43,-34908.13709613577,16738.50557599492,-10259.883751435236,HG00145,EUR,GBR,British in England and Scotland
44,-61510.25418447893,4115.643024236234,-8997.93239479579,HG00146,EUR,GBR,British in England and Scotland
45,-63470.437560198254,4620.69315513318,-4840.24813405928,HG00148,EUR,GBR,British in England and Scotland
46,-45065.20380343945,2336.3513188666325,15073.860470494888,HG00149,EUR,GBR,British in England and Scotland
47,-52179.8559233488,8235.890647510758,-439.5992642796559,HG00150,EUR,GBR,British in England and Scotland
48,-54469.02663073052,-594.016723032789,6940.744362133907,HG00151,EUR,GBR,British in England and Scotland
49,-61283.97632416357,6397.742115101925,-10985.412380859301,HG00154,EUR,GBR,British in England and Scotland
50,-43409.11019607103,6905.684117983126,-14407.228134700601,HG00155,EUR,GBR,British in England and Scotland
51,-58763.98084252397,7876.283342978564,4141.756750050464,HG00157,EUR,GBR,British in England and Scotland
52,-50950.695322844804,5643.824193156544,-106.52453578377481,HG00158,EUR,GBR,British in England and Scotland
53,-61616.68779427673,11847.680367984174,6330.8833770895235,HG00159,EUR,GBR,British in England and Scotland
54,-44447.486209532086,18219.0964411332,2781.0865486275284,HG00160,EUR,GBR,British in England and Scotland
55,-28038.197667192908,18241.671319825753,4067.962413919227,HG00171,EUR,FIN,Finnish in Finland
56,-45915.195996084774,8540.171289614062,4993.130091844542,HG00173,EUR,FIN,Finnish in Finland
57,-38412.599160689686,-945.717859998447,2783.8767165854065,HG00174,EUR,FIN,Finnish in Finland
58,-17699.774871341422,8399.256352082062,3844.0770398655013,HG00176,EUR,FIN,Finnish in Finland
59,-23128.58145674759,2722.598939875373,-4282.004765473159,HG00177,EUR,FIN,Finnish in Finland
60,-44033.004876994586,12719.740162542916,2906.8166916054392,HG00178,EUR,FIN,Finnish in Finland
61,-34525.38462940322,13070.537663075442,-7891.065893441966,HG00179,EUR,FIN,Finnish in Finland
62,-36549.73170243846,5915.454833312359,-11954.935339443113,HG00180,EUR,FIN,Finnish in Finland
63,-27638.727299579063,15795.275589861372,-706.0837618637789,HG00181,EUR,FIN,Finnish in Finland
64,-30303.1333601868,4803.792650329165,-7848.824285067857,HG00182,EUR,FIN,Finnish in Finland
65,-42795.63890435604,8004.079102029847,-17035.282256985465,HG00183,EUR,FIN,Finnish in Finland
66,-24724.265480084483,5830.718038503094,-6385.942901138528,HG00185,EUR,FIN,Finnish in Finland
67,-36480.452839275225,4909.532405412474,-15075.577232023406,HG00186,EUR,FIN,Finnish in Finland
68,-31143.42305403306,6341.01917501555,1680.3563427504794,HG00187,EUR,FIN,Finnish in Finland
69,-41049.19171654724,8194.279875962759,2026.2382653393024,HG00188,EUR,FIN,Finnish in Finland
70,-15152.283483456,13591.987495960075,-944.9461689230112,HG00189,EUR,FIN,Finnish in Finland
71,-46808.5278313583,13743.195261394361,-19179.915819943977,HG00190,EUR,FIN,Finnish in Finland
72,-53831.65000162671,35.504734820537266,-8036.784119393343,HG00231,EUR,GBR,British in England and Scotland
73,-49099.67602281862,14627.178137253093,1896.7505105241319,HG00232,EUR,GBR,British in England and Scotland
74,-52780.14948332796,3874.441960432925,-10335.031992235552,HG00233,EUR,GBR,British in England and Scotland
75,-53302.59264847851,3850.047987357581,192.84157595879526,HG00234,EUR,GBR,British in England and Scotland
76,-50389.596618655036,5024.84279574745,-17475.712025931203,HG00235,EUR,GBR,British in England and Scotland
77,-29243.530156198452,15126.881054740057,-165.2167907979218,HG00236,EUR,GBR,British in England and Scotland
78,-40924.35536844,14801.731958603188,7899.365057078207,HG00237,EUR,GBR,British in England and Scotland
79,-43397.86782588254,6495.80893862814,-5659.523719608578,HG00238,EUR,GBR,British in England and Scotland
80,-45155.807357716745,7383.178267033088,22407.853508416458,HG00239,EUR,GBR,British in England and Scotland
81,-68864.96595701728,11088.92601452015,-7655.154202957678,HG00240,EUR,GBR,British in England and Scotland
82,-47490.7843780041,9534.02539970504,2308.8215768804525,HG00242,EUR,GBR,British in England and Scotland
83,-43834.306311529166,11229.987692078876,-22371.182768341845,HG00243,EUR,GBR,British in England and Scotland
84,-40652.30173496571,18900.894130400022,2140.1945765154333,HG00244,EUR,GBR,British in England and Scotland
85,-45288.29116419558,10942.412918140777,4164.833778788672,HG00245,EUR,GBR,British in England and Scotland
86,-55429.17427629849,4522.926129164244,6303.843727124234,HG00246,EUR,GBR,British in England and Scotland
87,-46971.17334052345,10731.86865143935,-5544.295816171676,HG00250,EUR,GBR,British in England and Scotland
88,-62152.561827549194,7821.591200043382,-7358.738196548606,HG00251,EUR,GBR,British in England and Scotland
89,-44717.42156777667,1352.5672576071177,5663.037831331442,HG00252,EUR,GBR,British in England and Scotland
90,-57029.72441250807,19186.634471987876,5758.119456974164,HG00253,EUR,GBR,British in England and Scotland
91,-44579.06540636699,11438.353110535872,15533.800919740968,HG00254,EUR,GBR,British in England and Scotland
92,-51583.56405991197,15451.873067327391,-5331.209203610433,HG00255,EUR,GBR,British in England and Scotland
93,-68981.40586223592,929.655523479744,-5060.167080672856,HG00256,EUR,GBR,British in England and Scotland
94,-50417.54594828819,2937.6343449470014,10017.186830385579,HG00257,EUR,GBR,British in England and Scotland
95,-48901.17514802679,16542.133311950565,-9116.86849026644,HG00258,EUR,GBR,British in England and Scotland
96,-48457.3432412281,12637.339393179825,198.00762352027343,HG00259,EUR,GBR,British in England and Scotland
97,-64328.06853614856,12596.751264983035,711.1451031723833,HG00260,EUR,GBR,British in England and Scotland
98,-47463.87668189207,14227.981936758944,10720.222761100878,HG00261,EUR,GBR,British in England and Scotland
99,-54637.70443381749,5033.437779612587,-3818.8840425585654,HG00262,EUR,GBR,British in England and Scotland
100,-64176.49168108618,11526.411558120115,1014.788188683341,HG00263,EUR,GBR,British in England and Scotland
101,-65289.565933904094,16197.617088560219,-4559.1509115344725,HG00264,EUR,GBR,British in England and Scotland
102,-61365.431466570415,6853.34898215235,-10745.890017716458,HG00265,EUR,GBR,British in England and Scotland
103,-24030.156023931642,-4718.098731904924,-12266.084008032289,HG00266,EUR,FIN,Finnish in Finland
104,-32333.43312116854,17818.239316384777,-16414.758992609855,HG00267,EUR,FIN,Finnish in Finland
105,-39186.97533571501,124.64592319320215,-1247.354182393833,HG00268,EUR,FIN,Finnish in Finland
106,-22904.97936862112,15515.050147950104,-10030.896684985213,HG00269,EUR,FIN,Finnish in Finland
107,-36353.85716300076,11866.448811190126,-3060.7590164651415,HG00271,EUR,FIN,Finnish in Finland
108,-56552.725020260914,-2166.684885267187,4673.2868353319145,HG00272,EUR,FIN,Finnish in Finland
109,-47028.47930445375,5495.355553612621,2721.7274317441106,HG00273,EUR,FIN,Finnish in Finland
110,-40970.64507595816,9295.987325931308,13681.032734207341,HG00274,EUR,FIN,Finnish in Finland
111,-47970.76500039786,11269.026971294323,-14948.252993723077,HG00275,EUR,FIN,Finnish in Finland
112,-50749.06428393057,9685.810903026866,-23756.710654556904,HG00276,EUR,FIN,Finnish in Finland
113,-56827.176422991746,13735.409480976263,-3687.084564949006,HG00277,EUR,FIN,Finnish in Finland
114,-32313.164149083277,-3521.406049003297,1866.7591111465292,HG00278,EUR,FIN,Finnish in Finland
115,-58997.439602879786,6864.1590319523675,-14697.375776027191,HG00280,EUR,FIN,Finnish in Finland
116,-23363.887068452044,8327.0934427647,7507.658379665151,HG00281,EUR,FIN,Finnish in Finland
117,-37546.15338907136,815.8639621239722,439.5549725547289,HG00282,EUR,FIN,Finnish in Finland
118,-43980.21944378183,1034.1321297697064,5946.764540024856,HG00284,EUR,FIN,Finnish in Finland
119,-37204.28157251431,4400.114579543302,-13571.97588210536,HG00285,EUR,FIN,Finnish in Finland
120,-44184.878872043766,7803.394417175141,-6670.961862214582,HG00288,EUR,FIN,Finnish in Finland
121,-50869.29616518107,-2366.71802082022,1569.42011990304,HG00290,EUR,FIN,Finnish in Finland
122,-43923.04427668078,8689.325179171758,3541.803671959228,HG00304,EUR,FIN,Finnish in Finland
123,-32048.00409102641,1164.5608531256075,-504.43448717008954,HG00306,EUR,FIN,Finnish in Finland
124,-27061.965624056007,11260.689663168814,12328.250272846852,HG00308,EUR,FIN,Finnish in Finland
125,-29623.938636670537,14082.883365179523,-12383.13307745956,HG00309,EUR,FIN,Finnish in Finland
126,-40284.34045945834,15731.234492897991,14262.026265043549,HG00310,EUR,FIN,Finnish in Finland
127,-47642.00347679755,4573.015169140482,-9533.123921807637,HG00311,EUR,FIN,Finnish in Finland
128,-33683.19064334263,12084.891821105603,-18327.710570139938,HG00313,EUR,FIN,Finnish in Finland
129,-25921.319415610036,9438.246831815732,17497.664400625312,HG00315,EUR,FIN,Finnish in Finland
130,-23914.343814495503,8199.462057774612,-3929.0026213916026,HG00318,EUR,FIN,Finnish in Finland
131,-36623.33496344772,11940.261025814878,-5587.120975205012,HG00319,EUR,FIN,Finnish in Finland
132,-38430.71959847922,10599.80945614921,-14915.698467934522,HG00320,EUR,FIN,Finnish in Finland
133,-38160.54546666355,8890.481968525237,-18297.665817877012,HG00321,EUR,FIN,Finnish in Finland
134,-52239.25485443932,2396.136826672158,19056.59350027557,HG00323,EUR,FIN,Finnish in Finland
135,-34628.84464664475,16434.908030206247,-5081.271230514663,HG00324,EUR,FIN,Finnish in Finland
136,-47152.85370885119,11375.244345319672,13808.989108258767,HG00325,EUR,FIN,Finnish in Finland
137,-25108.873029014958,8319.345331292363,353.19263609687704,HG00326,EUR,FIN,Finnish in Finland
138,-39527.887682092034,10106.461876173877,-3415.5165877141726,HG00327,EUR,FIN,Finnish in Finland
139,-45116.30636466541,10187.804481153478,7664.144163610451,HG00328,EUR,FIN,Finnish in Finland
140,-44881.145458942345,394.2958034959619,-7598.1711805842615,HG00329,EUR,FIN,Finnish in Finland
141,-43652.85228625838,13417.692408635732,4802.745490686544,HG00330,EUR,FIN,Finnish in Finland
142,-50369.0190036504,10704.554397742117,3018.4804758135847,HG00331,EUR,FIN,Finnish in Finland
143,-50395.330340397144,3514.0566626454206,-10648.620423966826,HG00332,EUR,FIN,Finnish in Finland
144,-42417.77171315077,11853.381878208895,-17770.067179333815,HG00334,EUR,FIN,Finnish in Finland
145,-37584.65030493365,10828.686128241101,-5372.061829602306,HG00335,EUR,FIN,Finnish in Finland
146,-45864.83681488533,2224.9383637066135,-11767.805752729715,HG00336,EUR,FIN,Finnish in Finland
147,-42502.155666630606,4808.068650601944,-7512.36816565941,HG00337,EUR,FIN,Finnish in Finland
148,-22340.31031451539,8591.034624563783,960.2750091069335,HG00338,EUR,FIN,Finnish in Finland
149,-42043.93364941685,2506.531922985871,-5764.583547209691,HG00339,EUR,FIN,Finnish in Finland
150,-44495.15750835328,8808.893852871226,-7590.038923284796,HG00341,EUR,FIN,Finnish in Finland
151,-39104.23136480734,9410.78025614489,-1591.6977666969854,HG00342,EUR,FIN,Finnish in Finland
152,-34951.92299207795,10173.627693514443,10530.897544842835,HG00343,EUR,FIN,Finnish in Finland
153,-26885.448812084353,-75.07167041279494,5810.558637561455,HG00344,EUR,FIN,Finnish in Finland
154,-41825.55802360375,6277.895981004142,-6988.937421367557,HG00345,EUR,FIN,Finnish in Finland
155,-42725.86012502916,11441.696218164006,6424.452921705467,HG00346,EUR,FIN,Finnish in Finland
156,-31016.946859948584,1006.8380074050104,14150.45359352485,HG00349,EUR,FIN,Finnish in Finland
157,-32538.238626447852,13470.680567149191,15974.013551024984,HG00350,EUR,FIN,Finnish in Finland
158,-24517.60147837551,5636.314147429694,-14349.523643291324,HG00351,EUR,FIN,Finnish in Finland
159,-15696.777887802487,4203.539802553956,-14093.200124425435,HG00353,EUR,FIN,Finnish in Finland
160,-37515.600269195296,2856.9811085387896,387.86973362698825,HG00355,EUR,FIN,Finnish in Finland
161,-38077.83834044564,7282.326405498039,8056.994846172691,HG00356,EUR,FIN,Finnish in Finland
162,-21344.093734479116,5265.373260568758,3507.741465254931,HG00357,EUR,FIN,Finnish in Finland
163,-41961.13618308524,2404.2322628947077,-9529.214515041574,HG00358,EUR,FIN,Finnish in Finland
164,-31380.182665471104,678.7950713342385,-776.7111647620762,HG00360,EUR,FIN,Finnish in Finland
165,-50357.70889234877,-3099.1651369805686,11753.213217265888,HG00361,EUR,FIN,Finnish in Finland
166,-28022.929288715117,4635.89690153299,10003.516410182834,HG00362,EUR,FIN,Finnish in Finland
167,-52252.63265937332,15635.22508187287,-15090.789890927275,HG00364,EUR,FIN,Finnish in Finland
168,-40041.975216093684,1349.6088445558069,-5191.786136157549,HG00365,EUR,FIN,Finnish in Finland
169,-39849.26291686308,11504.798893608815,18346.899890420893,HG00366,EUR,FIN,Finnish in Finland
170,-35040.03318687213,9100.02948462572,-10305.522460659573,HG00367,EUR,FIN,Finnish in Finland
171,-16302.391601240653,12129.332021873635,14600.109605565145,HG00368,EUR,FIN,Finnish in Finland
172,-41626.807338971536,11193.618380794116,-3218.054800024084,HG00369,EUR,FIN,Finnish in Finland
173,-49164.96561603571,15114.955811779319,-1471.1441652121648,HG00371,EUR,FIN,Finnish in Finland
174,-33659.394095949414,8619.11771458696,1713.8915528905613,HG00372,EUR,FIN,Finnish in Finland
175,-29353.83177796805,10212.760824084513,-9580.23176794106,HG00373,EUR,FIN,Finnish in Finland
176,-26920.861162720554,13117.04521375726,-9784.416006630026,HG00375,EUR,FIN,Finnish in Finland
177,-41211.100433247484,6404.998867796575,3241.9988676763273,HG00376,EUR,FIN,Finnish in Finland
178,-37564.70488949817,10319.419832713216,6783.448039986458,HG00378,EUR,FIN,Finnish in Finland
179,-28449.316412519347,10522.476788113108,7752.794381960513,HG00379,EUR,FIN,Finnish in Finland
180,-50794.79391907285,2860.947333220721,6193.103291677289,HG00380,EUR,FIN,Finnish in Finland
181,-33746.0082930503,4989.631345117256,12867.102563433878,HG00381,EUR,FIN,Finnish in Finland
182,-8757.632136216882,15920.620686757973,1185.4595372343313,HG00382,EUR,FIN,Finnish in Finland
183,-18134.109167234707,8700.775870674617,-1480.4757469104563,HG00383,EUR,FIN,Finnish in Finland
184,-46099.36209593612,4901.728852317275,-6131.959033483453,HG00384,EUR,FIN,Finnish in Finland
185,121128.06648261246,11922.296623584967,-10310.075973473418,HG00404,EAS,CHS,"Southern Han Chinese, China"
186,132489.37665765308,16137.96647952613,5665.911620229704,HG00406,EAS,CHS,"Southern Han Chinese, China"
187,115677.22792996817,11137.020060024137,10231.889710370122,HG00407,EAS,CHS,"Southern Han Chinese, China"
188,124238.75196066071,15959.883173470987,-2472.3729329086427,HG00410,EAS,CHS,"Southern Han Chinese, China"
189,143983.97950267934,24154.242574123855,-1480.252050766482,HG00421,EAS,CHS,"Southern Han Chinese, China"
190,129717.83030552797,12291.487908518997,1178.922855187882,HG00437,EAS,CHS,"Southern Han Chinese, China"
191,112465.40665929923,12396.626065127624,6199.3767973381555,HG00442,EAS,CHS,"Southern Han Chinese, China"
192,102597.50721422798,743.9130997221982,8607.640264745956,HG00448,EAS,CHS,"Southern Han Chinese, China"
193,120710.07105332031,12101.61653830995,-5246.510726437989,HG00451,EAS,CHS,"Southern Han Chinese, China"
194,85607.40288061117,7004.318434040601,-8223.153215480004,HG00458,EAS,CHS,"Southern Han Chinese, China"
195,103904.55363814217,14233.6346656177,-1270.1746508405986,HG00473,EAS,CHS,"Southern Han Chinese, China"
196,106651.89210757057,13337.892890329804,6576.651378213456,HG00475,EAS,CHS,"Southern Han Chinese, China"
197,119371.6239145138,13557.012077515446,5640.119281454574,HG00500,EAS,CHS,"Southern Han Chinese, China"
198,114606.27981973237,12994.129060118674,351.2681960817894,HG00513,EAS,CHS,"Southern Han Chinese, China"
199,117432.08311360372,9746.688440686798,1965.1456119519285,HG00524,EAS,CHS,"Southern Han Chinese, China"
200,111398.69889567363,16501.159751917632,5422.645357158345,HG00525,EAS,CHS,"Southern Han Chinese, China"
201,126411.15973428263,15121.815879884278,900.7747681325211,HG00533,EAS,CHS,"Southern Han Chinese, China"
202,110835.5316924806,10089.295516277165,80.51443103694622,HG00536,EAS,CHS,"Southern Han Chinese, China"
203,111664.08401147134,15257.521643322898,2509.6245393437516,HG00537,EAS,CHS,"Southern Han Chinese, China"
204,117526.62418857447,14012.210015359862,-5391.477317981012,HG00556,EAS,CHS,"Southern Han Chinese, China"
205,122721.15681982422,5202.194675841998,4420.56197107398,HG00560,EAS,CHS,"Southern Han Chinese, China"
206,114114.02798679135,4314.573686885517,-3365.747807131535,HG00580,EAS,CHS,"Southern Han Chinese, China"
207,119591.41581216593,13255.886544004645,-2694.1608148042387,HG00583,EAS,CHS,"Southern Han Chinese, China"
208,129223.30445495453,11798.675091190697,-1809.1284273937274,HG00589,EAS,CHS,"Southern Han Chinese, China"
209,107219.03866291165,19259.449878407824,653.0358296450495,HG00590,EAS,CHS,"Southern Han Chinese, China"
210,104119.06048863613,15575.01975566813,-2073.227322434456,HG00592,EAS,CHS,"Southern Han Chinese, China"
211,111768.08349867583,10972.716825076268,689.619395434821,HG00593,EAS,CHS,"Southern Han Chinese, China"
212,107610.97940401138,15557.957840644896,-13061.600831183032,HG00595,EAS,CHS,"Southern Han Chinese, China"
213,116118.82784158556,13353.04197182246,5579.229953067196,HG00608,EAS,CHS,"Southern Han Chinese, China"
214,115194.47032401855,6196.858544351678,6362.89687092182,HG00613,EAS,CHS,"Southern Han Chinese, China"
215,119567.33739954223,11780.457135920753,-386.58037027280704,HG00619,EAS,CHS,"Southern Han Chinese, China"
216,116965.05542151353,8624.9923649615,-8879.626692068287,HG00622,EAS,CHS,"Southern Han Chinese, China"
217,143030.9325410533,15076.612954034603,870.3144953323116,HG00625,EAS,CHS,"Southern Han Chinese, China"
218,104238.26033969085,6352.065974898877,-3065.2090735900097,HG00628,EAS,CHS,"Southern Han Chinese, China"
219,112473.49428241083,14509.254488127339,-10510.611036660148,HG00629,EAS,CHS,"Southern Han Chinese, China"
220,123570.41646410551,16507.030518837295,-81.56287768670707,HG00650,EAS,CHS,"Southern Han Chinese, China"
221,93416.6640963762,6878.719820434778,7171.510165767051,HG00657,EAS,CHS,"Southern Han Chinese, China"
222,114510.26123185437,24470.189721316605,-1824.9656646812034,HG00663,EAS,CHS,"Southern Han Chinese, China"
223,117386.2451625269,19395.720857431177,-281.8161845694178,HG00683,EAS,CHS,"Southern Han Chinese, China"
224,119117.98097362259,14807.406974532705,5656.00159916744,HG00689,EAS,CHS,"Southern Han Chinese, China"
225,131229.38054978478,12382.20510222895,11649.900310888304,HG00690,EAS,CHS,"Southern Han Chinese, China"
226,109680.80730124174,18696.583663048652,1766.054320560811,HG00698,EAS,CHS,"Southern Han Chinese, China"
227,126996.95709046557,20699.058931175077,-5940.913871898154,HG00701,EAS,CHS,"Southern Han Chinese, China"
228,102800.02871991375,6537.178377735293,3827.2171026288265,HG00844,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
229,124980.47254102794,13664.912081468583,4265.6132431845745,HG00881,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
230,110985.01098303904,6035.841878918517,9891.271998246524,HG01029,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
231,-50675.326833031206,5362.6063776371075,879.6424934704014,HG01334,EUR,GBR,British in England and Scotland
232,-30336.2609822297,2817.454924116418,6675.181165163243,HG01500,EUR,IBS,Iberian populations in Spain
233,-52590.54750031453,380.8845463986647,3818.570762733469,HG01501,EUR,IBS,Iberian populations in Spain
234,-59692.34604479521,14434.594520148274,-7252.560530996088,HG01503,EUR,IBS,Iberian populations in Spain
235,-36961.54395895749,8921.33535602351,6310.580878157283,HG01504,EUR,IBS,Iberian populations in Spain
236,-55926.07934411857,14139.21444972056,-6365.627355986939,HG01506,EUR,IBS,Iberian populations in Spain
237,-36445.118878105364,7674.057372987339,9042.548092557596,HG01507,EUR,IBS,Iberian populations in Spain
238,-57203.68561993065,7446.571107766876,-12272.822432530085,HG01509,EUR,IBS,Iberian populations in Spain
239,-65136.2761850802,7729.72299175199,9040.778015579423,HG01510,EUR,IBS,Iberian populations in Spain
240,-57901.45798752347,6924.228921208202,-3950.832560129226,HG01512,EUR,IBS,Iberian populations in Spain
241,-51778.23888343192,11442.061041966948,2895.7015371026528,HG01513,EUR,IBS,Iberian populations in Spain
242,-58796.429959245674,4723.301798478419,1234.2057149165253,HG01515,EUR,IBS,Iberian populations in Spain
243,-38433.652894673716,8287.020147307398,-16522.60364112768,HG01516,EUR,IBS,Iberian populations in Spain
244,-37747.172762842114,11451.026425411786,7729.314645728434,HG01518,EUR,IBS,Iberian populations in Spain
245,-64487.849011813196,-1894.397858062366,5682.536186455197,HG01519,EUR,IBS,Iberian populations in Spain
246,-49656.65271382104,9969.989671136958,13394.224016959079,HG01521,EUR,IBS,Iberian populations in Spain
247,-42883.60064750374,4900.267866443093,11480.411707827703,HG01522,EUR,IBS,Iberian populations in Spain
248,-56162.776264412685,11739.239121039831,-15601.007787763961,HG01524,EUR,IBS,Iberian populations in Spain
249,-61192.983578952444,5178.549782801737,8387.926546123916,HG01525,EUR,IBS,Iberian populations in Spain
250,-45416.021613499215,1176.9097330175937,18567.087549120926,HG01527,EUR,IBS,Iberian populations in Spain
251,-48986.53078577347,8053.546699239929,6818.6742920628,HG01528,EUR,IBS,Iberian populations in Spain
252,-40274.085300246,1128.2239291613816,11986.447974269397,HG01530,EUR,IBS,Iberian populations in Spain
253,-70192.17968865561,8041.059056388161,-13285.77602303415,HG01531,EUR,IBS,Iberian populations in Spain
254,-50197.83939833091,12973.059518319495,-8171.8577407293515,HG01536,EUR,IBS,Iberian populations in Spain
255,-41707.874844642865,13576.974553718248,7589.385096230191,HG01537,EUR,IBS,Iberian populations in Spain
256,-79.66094706164216,-22124.995758333163,-14535.208821361262,HG01583,SAS,PJL,"Punjabi in Lahore,Pakistan"
257,3598.2542901269367,-28203.704758881624,4429.384477504282,HG01586,SAS,PJL,"Punjabi in Lahore,Pakistan"
258,93800.10110704084,8056.8379658174845,4002.5173494638498,HG01596,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
259,121516.03270005519,11084.076548120733,-2314.2534066613093,HG01600,EAS,KHV,"Kinh in Ho Chi Minh City, Vietnam"
260,-41831.82605677276,-304.63421134496565,5602.715534456008,HG01602,EUR,IBS,Iberian populations in Spain
261,-42626.02887509571,-640.0241711433811,7902.037501392589,HG01603,EUR,IBS,Iberian populations in Spain
262,-53306.93037808385,10929.06610987452,5911.361940648679,HG01605,EUR,IBS,Iberian populations in Spain
263,-59793.10758865679,13031.350556957084,-6662.378669031548,HG01606,EUR,IBS,Iberian populations in Spain
264,-36912.850927095606,4986.367021645408,-1987.607832092059,HG01607,EUR,IBS,Iberian populations in Spain
265,-37535.35400060845,-5949.569711585046,3980.1352231485253,HG01608,EUR,IBS,Iberian populations in Spain
266,-43071.44456340507,886.1358065807964,-11287.739994468782,HG01610,EUR,IBS,Iberian populations in Spain
267,-43300.88596982945,8138.5949880754015,-15073.240491501927,HG01612,EUR,IBS,Iberian populations in Spain
268,-50320.652913636026,-2422.1721734213447,2841.3715438331815,HG01613,EUR,IBS,Iberian populations in Spain
269,-37786.89820506507,11195.235552276328,-20219.777303897306,HG01615,EUR,IBS,Iberian populations in Spain
270,-36657.11003707305,8420.726236006945,11196.180642694317,HG01617,EUR,IBS,Iberian populations in Spain
271,-14724.476671852504,15756.275448056904,-764.2152652304931,HG01618,EUR,IBS,Iberian populations in Spain
272,-43410.49259808854,7321.196230622607,12115.228700342075,HG01619,EUR,IBS,Iberian populations in Spain
273,-66263.07656221696,10451.90986399914,17580.246962777175,HG01620,EUR,IBS,Iberian populations in Spain
274,-37307.493038568704,4847.135016510383,16506.82712596052,HG01623,EUR,IBS,Iberian populations in Spain
275,-45096.601335646934,8144.46191975967,-15030.84476757077,HG01624,EUR,IBS,Iberian populations in Spain
276,-61861.353477128374,6724.985412778569,10578.194523281765,HG01625,EUR,IBS,Iberian populations in Spain
277,-60058.48209235166,-3728.3939498022187,13042.753676945815,HG01626,EUR,IBS,Iberian populations in Spain
278,-34243.16270010386,6743.720631752687,-4009.133751524547,HG01628,EUR,IBS,Iberian populations in Spain
279,-48614.353938430315,-5356.153589812438,14704.271655819179,HG01630,EUR,IBS,Iberian populations in Spain
280,-50411.377334303404,5209.870366034212,-6273.261157470768,HG01631,EUR,IBS,Iberian populations in Spain
281,-37489.43468819483,12907.933291381754,16360.77036545333,HG01632,EUR,IBS,Iberian populations in Spain
282,-52480.02124179877,10288.540732130146,5249.970667420682,HG01668,EUR,IBS,Iberian populations in Spain
283,-37263.54588101898,5114.943306132438,-7414.880144086392,HG01669,EUR,IBS,Iberian populations in Spain
284,-41752.40412377289,13324.28049276739,5120.081308639719,HG01670,EUR,IBS,Iberian populations in Spain
285,-57124.89328942636,880.4363351562748,16794.13504975801,HG01672,EUR,IBS,Iberian populations in Spain
286,-56182.77832859004,9897.342384489746,5409.008996985195,HG01673,EUR,IBS,Iberian populations in Spain
287,-29728.729593799522,3176.894469608506,4004.9171415893775,HG01675,EUR,IBS,Iberian populations in Spain
288,-57106.816553638506,7439.191025203231,14222.492182490942,HG01676,EUR,IBS,Iberian populations in Spain
289,-28802.59700433196,-4096.4881501454565,-1010.1240285924376,HG01678,EUR,IBS,Iberian populations in Spain
290,-50442.922770212754,13605.269820510941,-9070.648226621724,HG01679,EUR,IBS,Iberian populations in Spain
291,-35618.10281453679,-1189.8855440166465,17755.022579921453,HG01680,EUR,IBS,Iberian populations in Spain
292,-54671.34273002983,4066.050435479512,10643.178760003711,HG01682,EUR,IBS,Iberian populations in Spain
293,-42747.98618721845,2298.4586015165814,8287.407513900607,HG01684,EUR,IBS,Iberian populations in Spain
294,-49426.31557487074,16781.38873866853,923.6820649382444,HG01685,EUR,IBS,Iberian populations in Spain
295,-41161.72762107013,3817.075580319775,16086.60487116661,HG01686,EUR,IBS,Iberian populations in Spain
